play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc,stadium,time_of_day,Team,Latitude,Longitude,Indoor,Turf,elevation,temperature,precipitation,windspeed,windgusts,Age,XP%,cap_hit
533,2022_13_NYJ_MIN,6,G. Zuerlein,48,Good,9.25,-2.7,27.5,NYJ,MIN,2022-12-04,1,514,30,"(8:34) 6-G.Zuerlein 48 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",U.S. Bank Stadium,2022-12-04 14:18:54-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,35,96.6,1985294.0
2258,2022_13_NYJ_MIN,6,G. Zuerlein,60,Good,9.25,8.4,19.6,NYJ,MIN,2022-12-04,2,13,42,"(:13) 6-G.Zuerlein 60 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",U.S. Bank Stadium,2022-12-04 15:35:58-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,35,96.6,1985294.0
2605,2022_13_NYJ_MIN,6,G. Zuerlein,36,Good,1.0,-6.5,30.2,NYJ,MIN,2022-12-04,3,587,18,"(9:47) 6-G.Zuerlein 36 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",U.S. Bank Stadium,2022-12-04 16:01:51-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,35,96.6,1985294.0
3079,2022_13_NYJ_MIN,6,G. Zuerlein,30,Good,-9.25,-0.9,24.0,NYJ,MIN,2022-12-04,3,63,12,"(1:03) 6-G.Zuerlein 30 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",U.S. Bank Stadium,2022-12-04 16:20:42-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,35,96.6,1985294.0
3323,2022_13_NYJ_MIN,6,G. Zuerlein,26,Good,9.25,-5.1,24.6,NYJ,MIN,2022-12-04,4,753,8,"(12:33) 6-G.Zuerlein 26 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",U.S. Bank Stadium,2022-12-04 16:33:23-04:00,Minnesota Vikings,44.973881,-93.258094,Yes,Turf,253.0,70.0,0.0,0.0,2.5,35,96.6,1985294.0
4050,2022_14_NYJ_BUF,6,G. Zuerlein,26,Good,-9.25,0.9,30.2,NYJ,BUF,2022-12-11,4,81,9,"(1:21) 6-G.Zuerlein 26 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",Highmark Stadium,2022-12-11 16:58:38-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,33.8,0.0,13.4,27.0,35,96.6,1985294.0
1970,2022_15_DET_NYJ,6,G. Zuerlein,34,Good,9.25,-9.0,33.0,NYJ,DET,2022-12-18,2,3,16,"(:03) 6-G.Zuerlein 34 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",MetLife Stadium,2022-12-18 15:25:56-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,39.2,0.0,20.8,39.2,35,96.6,1985294.0
3940,2022_15_DET_NYJ,6,G. Zuerlein,58,No Good,-9.25,-15.4,20.4,NYJ,DET,2022-12-18,4,1,40,"(:01) 6-G.Zuerlein 58 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-7-B.Mann.",MetLife Stadium,2022-12-18 17:06:23-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,35.6,0.0,14.3,25.2,35,96.6,1985294.0
189,2022_16_JAX_NYJ,6,G. Zuerlein,37,Good,-9.25,6.2,29.7,NYJ,JAX,2022-12-22,1,701,19,"(11:41) 6-G.Zuerlein 37 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",MetLife Stadium,2022-12-22 21:21:38-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,42.8,0.0,30.3,54.7,35,96.6,1985294.0
720,2022_17_NYJ_SEA,6,G. Zuerlein,44,Good,-9.25,6.8,30.3,NYJ,SEA,2023-01-01,1,144,26,"(2:24) 6-G.Zuerlein 44 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",Lumen Field,2023-01-01 17:33:24-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,45.6,0.0,3.9,10.4,35,96.6,1985294.0
1292,2022_17_NYJ_SEA,6,G. Zuerlein,44,Good,-2.0,-6.4,32.8,NYJ,SEA,2023-01-01,2,485,26,"(8:05) 6-G.Zuerlein 44 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",Lumen Field,2023-01-01 17:59:25-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,45.6,0.0,3.9,10.4,35,96.6,1985294.0
2242,2022_17_NYJ_SEA,6,G. Zuerlein,57,No Good,9.25,-11.3,25.9,NYJ,SEA,2023-01-01,3,725,39,"(12:05) 6-G.Zuerlein 57 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-7-B.Mann.",Lumen Field,2023-01-01 18:53:07-04:00,Seattle Seahawks,47.595153,-122.331625,No,Turf,11.0,45.3,0.0,4.1,12.2,35,96.6,1985294.0
979,2022_18_NYJ_MIA,6,G. Zuerlein,55,No Good,0.0,-10.7,32.0,NYJ,MIA,2023-01-08,2,653,37,"(10:53) 6-G.Zuerlein 55 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-7-B.Mann.",Hard Rock Stadium,2023-01-08 14:46:33-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,77.5,0.0,11.5,26.6,35,96.6,1985294.0
1573,2022_18_NYJ_MIA,6,G. Zuerlein,32,Good,9.25,-4.4,33.7,NYJ,MIA,2023-01-08,2,98,14,"(1:38) 6-G.Zuerlein 32 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",Hard Rock Stadium,2023-01-08 15:12:34-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,76.9,0.0,10.6,25.2,35,96.6,1985294.0
2699,2022_18_NYJ_MIA,6,G. Zuerlein,35,Good,-9.25,-4.9,27.8,NYJ,MIA,2023-01-08,4,723,17,"(12:03) 6-G.Zuerlein 35 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann.",Hard Rock Stadium,2023-01-08 16:15:26-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,75.9,0.0,9.5,23.0,35,96.6,1985294.0
1153,2022_01_BUF_LA,2,T. Bass,41,Good,-9.25,8.0,24.5,BUF,LA,2022-09-08,2,531,23,"(8:51) 2-T.Bass 41 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",SoFi Stadium,2022-09-08 21:05:14-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
1469,2022_02_TEN_BUF,2,T. Bass,49,Good,9.25,-8.7,26.0,BUF,TEN,2022-09-19,2,445,31,"(7:25) 2-T.Bass 49 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-09-19 20:15:56-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,67.0,0.0,18.3,32.8,25,96.0,941054.0
2720,2022_02_TEN_BUF,2,T. Bass,37,Good,-9.25,0.5,23.3,BUF,TEN,2022-09-19,3,456,19,"(7:36) 2-T.Bass 37 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-09-19 21:30:42-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,65.5,0.0,14.7,34.2,25,96.0,941054.0
2737,2022_03_BUF_MIA,2,T. Bass,30,Good,-9.25,-3.4,30.0,BUF,MIA,2022-09-25,3,223,11,"(3:43) 2-T.Bass 30 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Hard Rock Stadium,2022-09-25 15:09:37-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,87.9,0.0,10.1,25.2,25,96.0,941054.0
3030,2022_03_BUF_MIA,2,T. Bass,38,Blocked,9.25,-11.2,10.7,BUF,MIA,2022-09-25,4,852,20,"(14:12) 2-T.Bass 38 yard field goal is BLOCKED (91-E.Ogbah), Center-69-R.Ferguson, Holder-8-S.Martin.",Hard Rock Stadium,2022-09-25 15:26:41.777000-04:00,Miami Dolphins,25.957919,-80.238842,No,Grass,5.0,87.9,0.0,10.1,25.2,25,96.0,941054.0
412,2022_04_BUF_BAL,2,T. Bass,38,Good,0.0,2.3,31.2,BUF,BAL,2022-10-02,1,618,20,"(10:18) 2-T.Bass 38 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",M&T Bank Stadium,2022-10-02 13:16:18-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,56.8,0.0,22.8,38.5,25,96.0,941054.0
2462,2022_04_BUF_BAL,2,T. Bass,39,Good,-9.25,6.2,23.9,BUF,BAL,2022-10-02,3,585,21,"(9:45) 2-T.Bass 39 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",M&T Bank Stadium,2022-10-02 14:53:32-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,56.7,0.0,23.5,40.3,25,96.0,941054.0
3963,2022_04_BUF_BAL,2,T. Bass,21,Good,-9.25,-1.6,23.0,BUF,BAL,2022-10-02,4,3,3,"(:03) 2-T.Bass 21 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",M&T Bank Stadium,2022-10-02 16:04:17-04:00,Baltimore Ravens,39.277969,-76.622767,No,Grass,5.0,55.2,0.0,24.5,43.9,25,96.0,941054.0
300,2022_05_PIT_BUF,2,T. Bass,49,Blocked,9.25,,,BUF,PIT,2022-10-09,1,722,31,"(12:02) 2-T.Bass 49 yard field goal is BLOCKED (98-D.Leal), Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-10-09 13:11:18.040000-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,55.6,0.0,33.4,65.9,25,96.0,941054.0
778,2022_05_PIT_BUF,2,T. Bass,35,Good,-9.25,-4.6,26.7,BUF,PIT,2022-10-09,1,165,17,"(2:45) 2-T.Bass 35 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-10-09 13:31:32-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,55.6,0.0,33.4,65.9,25,96.0,941054.0
974,2022_06_BUF_KC,2,T. Bass,39,Good,-9.25,8.6,29.1,BUF,KC,2022-10-16,2,816,21,"(13:36) 2-T.Bass 39 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",GEHA Field at Arrowhead Stadium,2022-10-16 17:01:48-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,62.2,0.0,20.4,48.2,25,96.0,941054.0
1795,2022_08_GB_BUF,2,T. Bass,42,Good,9.25,7.3,31.1,BUF,GB,2022-10-30,2,3,24,"(:03) 2-T.Bass 42 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-10-30 21:44:40-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,51.5,0.0,9.8,16.6,25,96.0,941054.0
2381,2022_08_GB_BUF,2,T. Bass,38,Good,9.25,-5.9,28.1,BUF,GB,2022-10-30,3,363,19,"(6:03) 2-T.Bass 38 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-10-30 22:18:16-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,52.3,0.0,13.8,23.8,25,96.0,941054.0
1914,2022_09_BUF_NYJ,2,T. Bass,55,No Good,9.25,9.5,13.2,BUF,NYJ,2022-11-06,2,4,37,"(:04) 2-T.Bass 55 yard field goal is No Good, Wide Right, Center-69-R.Ferguson, Holder-8-S.Martin.",MetLife Stadium,2022-11-06 15:30:05-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,71.1,0.0,12.4,26.6,25,96.0,941054.0
2791,2022_09_BUF_NYJ,2,T. Bass,51,Good,-9.25,1.5,18.2,BUF,NYJ,2022-11-06,4,818,33,"(13:38) 2-T.Bass 51 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",MetLife Stadium,2022-11-06 16:28:59-04:00,New York Giants,40.812194,-74.076983,No,Turf,2.0,70.1,0.0,11.4,20.5,25,96.0,941054.0
1110,2022_10_MIN_BUF,2,T. Bass,34,Good,-6.5,0.8,31.1,BUF,MIN,2022-11-13,2,777,15,"(12:57) 2-T.Bass 34 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-11-13 14:46:33-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,37.1,0.0,13.6,30.6,25,96.0,941054.0
2908,2022_10_MIN_BUF,2,T. Bass,45,Good,0.0,-4.2,27.6,BUF,MIN,2022-11-13,3,116,27,"(1:56) 2-T.Bass 45 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-11-13 16:14:07-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,38.5,0.0,15.4,34.9,25,96.0,941054.0
4516,2022_10_MIN_BUF,2,T. Bass,29,Good,-9.25,-6.6,25.6,BUF,MIN,2022-11-13,4,5,11,"(:05) 2-T.Bass 29 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-11-13 17:22:50-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,37.1,0.0,18.9,35.6,25,96.0,941054.0
595,2022_11_CLE_BUF,2,T. Bass,42,Good,9.25,1.6,22.6,BUF,CLE,2022-11-20,1,217,24,"(3:37) 2-T.Bass 42 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-20 14:25:03-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
1440,2022_11_CLE_BUF,2,T. Bass,36,Good,9.25,1.4,32.8,BUF,CLE,2022-11-20,2,298,18,"(4:58) 2-T.Bass 36 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-20 15:04:21-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
2277,2022_11_CLE_BUF,2,T. Bass,56,Good,9.25,-1.3,19.8,BUF,CLE,2022-11-20,3,588,38,"(9:48) 2-T.Bass 56 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-20 15:50:36-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
3085,2022_11_CLE_BUF,2,T. Bass,49,Good,-9.25,-1.5,25.5,BUF,CLE,2022-11-20,4,805,31,"(13:25) 2-T.Bass 49 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-20 16:29:07-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
3394,2022_11_CLE_BUF,2,T. Bass,28,Good,-9.25,-5.5,33.2,BUF,CLE,2022-11-20,4,408,10,"(6:48) 2-T.Bass 28 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-20 16:43:44-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
3885,2022_11_CLE_BUF,2,T. Bass,39,Good,9.25,-1.0,35.2,BUF,CLE,2022-11-20,4,120,21,"(2:00) 2-T.Bass 39 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-20 17:05:39-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
2090,2022_12_BUF_DET,2,T. Bass,47,Good,-9.25,-2.9,24.9,BUF,DET,2022-11-24,2,5,28,"(:05) 2-T.Bass 47 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-24 14:55:09-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
4336,2022_12_BUF_DET,2,T. Bass,45,Good,9.25,-4.7,33.4,BUF,DET,2022-11-24,4,7,27,"(:07) 2-T.Bass 45 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Ford Field,2022-11-24 16:47:12-04:00,Detroit Lions,42.340156,-83.045808,Yes,Turf,188.0,70.0,0.0,0.0,2.5,25,96.0,941054.0
403,2022_13_BUF_NE,2,T. Bass,48,Good,9.25,-0.4,23.4,BUF,NE,2022-12-01,1,486,30,"(8:06) 2-T.Bass 48 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Gillette Stadium,2022-12-01 21:26:24-04:00,New England Patriots,42.090925,-71.26435,No,Turf,89.0,34.3,0.0,14.8,34.9,25,96.0,941054.0
2891,2022_14_NYJ_BUF,2,T. Bass,38,Good,-9.25,2.2,25.5,BUF,NYJ,2022-12-11,3,131,20,"(2:11) 2-T.Bass 38 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-12-11 16:13:14-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,33.8,0.0,13.4,27.0,25,96.0,941054.0
3178,2022_14_NYJ_BUF,2,T. Bass,49,Good,-9.25,-6.7,19.3,BUF,NYJ,2022-12-11,4,748,31,"(12:28) 2-T.Bass 49 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2022-12-11 16:26:52-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,33.8,0.0,13.4,27.0,25,96.0,941054.0
4334,2022_15_MIA_BUF,2,T. Bass,25,Good,-9.25,2.0,25.2,BUF,MIA,2022-12-17,4,2,7,"(:02) 2-T.Bass 25 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin. Penalty on MIA-27-K.Crossen, Defensive Offside, declined.",Highmark Stadium,2022-12-18 00:43:23.757000-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,29.5,0.0,20.1,42.8,25,96.0,941054.0
1642,2022_16_BUF_CHI,2,T. Bass,38,No Good,-9.25,12.3,17.9,BUF,CHI,2022-12-24,2,56,20,"(:56) 2-T.Bass 38 yard field goal is No Good, Wide Right, Center-69-R.Ferguson, Holder-8-S.Martin.",Soldier Field,2022-12-24 15:15:07.053000-04:00,Chicago Bears,41.862306,-87.616672,No,Grass,180.0,15.0,0.0,36.9,57.6,25,96.0,941054.0
1288,2022_19_MIA_BUF,2,T. Bass,33,Good,-9.25,-3.9,24.2,BUF,MIA,2023-01-15,2,769,15,"(12:49) 2-T.Bass 33 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2023-01-15 15:02:42-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,30.5,0.0,7.4,19.4,25,96.0,941054.0
2566,2022_19_MIA_BUF,2,T. Bass,39,Good,9.25,-3.7,27.4,BUF,MIA,2023-01-15,2,7,21,"(:07) 2-T.Bass 39 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2023-01-15 15:57:36-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,30.5,0.0,7.4,19.4,25,96.0,941054.0
2468,2022_20_CIN_BUF,2,T. Bass,25,Good,-9.25,-3.8,23.7,BUF,CIN,2023-01-22,3,465,7,"(7:45) 2-T.Bass 25 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin.",Highmark Stadium,2023-01-22 17:52:14-04:00,Buffalo Bills,42.773739,-78.786978,No,Turf,222.0,33.6,0.0,4.8,9.4,25,96.0,941054.0
1888,2022_01_BUF_LA,8,M. Gay,57,Good,-9.25,2.8,9.1,LA,BUF,2022-09-08,2,4,39,"(:04) 8-M.Gay 57 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-09-08 21:37:23-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
2840,2022_02_ATL_LA,8,M. Gay,20,Good,0.0,-0.8,25.1,LA,ATL,2022-09-18,4,736,1,"(12:16) 8-M.Gay 20 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-09-18 18:20:58-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
375,2022_03_LA_ARI,8,M. Gay,22,Good,9.25,1.1,25.2,LA,ARI,2022-09-25,1,589,4,"(9:49) 8-M.Gay 22 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",State Farm Stadium,2022-09-25 16:34:50-04:00,Arizona Cardinals,33.5277,-112.262608,Retractable,Grass,328.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
1012,2022_03_LA_ARI,8,M. Gay,40,Good,-9.25,9.2,32.3,LA,ARI,2022-09-25,2,808,22,"(13:28) 8-M.Gay 40 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",State Farm Stadium,2022-09-25 17:07:20-04:00,Arizona Cardinals,33.5277,-112.262608,Retractable,Grass,328.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
388,2022_04_LA_SF,8,M. Gay,39,Good,-9.25,-3.0,29.0,LA,SF,2022-10-03,1,413,21,"(6:53) 8-M.Gay 39 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",Levi's® Stadium,2022-10-03 20:24:46-04:00,San Francisco 49ers,37.713486,-122.386256,No,Grass,16.0,60.2,0.0,24.4,43.2,28,96.9,2540000.0
1401,2022_04_LA_SF,8,M. Gay,29,Good,-9.25,-0.1,22.1,LA,SF,2022-10-03,2,386,11,"(6:26) 8-M.Gay 29 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",Levi's® Stadium,2022-10-03 21:10:06-04:00,San Francisco 49ers,37.713486,-122.386256,No,Grass,16.0,58.9,0.0,22.1,40.0,28,96.9,2540000.0
2521,2022_04_LA_SF,8,M. Gay,26,Good,9.25,-4.2,28.9,LA,SF,2022-10-03,3,268,7,"(4:28) 8-M.Gay 26 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",Levi's® Stadium,2022-10-03 22:02:48-04:00,San Francisco 49ers,37.713486,-122.386256,No,Grass,16.0,58.4,0.0,21.3,35.6,28,96.9,2540000.0
662,2022_05_DAL_LA,8,M. Gay,29,Good,9.25,7.2,32.0,LA,DAL,2022-10-09,1,325,10,"(5:25) 8-M.Gay 29 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-10-09 16:50:17-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
2781,2022_05_DAL_LA,8,M. Gay,51,No Good,9.25,10.8,26.8,LA,DAL,2022-10-09,4,818,33,"(13:38) 8-M.Gay 51 yard field goal is No Good, Wide Right, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-10-09 18:39:51-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
2267,2022_06_CAR_LA,8,M. Gay,21,Good,9.25,-4.1,19.3,LA,CAR,2022-10-16,3,280,3,"(4:40) 8-M.Gay 21 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-10-16 18:03:30-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
2517,2022_09_LA_TB,8,M. Gay,26,Good,9.25,0.4,29.2,LA,TB,2022-11-06,3,557,8,"(9:17) 8-M.Gay 26 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",Raymond James Stadium,2022-11-06 19:18:27-04:00,Tampa Bay Buccaneers,27.975967,-82.50335,No,Grass,11.0,76.7,0.0,14.3,27.0,28,96.9,2540000.0
2983,2022_09_LA_TB,8,M. Gay,35,Good,-9.25,-5.3,33.0,LA,TB,2022-11-06,3,13,16,"(:13) 8-M.Gay 35 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",Raymond James Stadium,2022-11-06 19:41:59-04:00,Tampa Bay Buccaneers,27.975967,-82.50335,No,Grass,11.0,76.7,0.0,14.3,27.0,28,96.9,2540000.0
385,2022_10_ARI_LA,8,M. Gay,36,Good,9.25,0.4,36.0,LA,ARI,2022-11-13,1,380,18,"(6:20) 8-M.Gay 36 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-11-13 17:38:05-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
2871,2022_11_LA_NO,8,M. Gay,33,Good,-9.25,-1.5,30.0,LA,NO,2022-11-20,4,891,15,"(14:51) 8-M.Gay 33 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",Caesars Superdome,2022-11-20 16:12:29-04:00,New Orleans Saints,29.950931,-90.081364,Yes,Turf,23.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
3878,2022_11_LA_NO,8,M. Gay,58,Good,-9.25,2.3,8.5,LA,NO,2022-11-20,4,11,40,"(:11) 8-M.Gay 58 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",Caesars Superdome,2022-11-20 16:53:38-04:00,New Orleans Saints,29.950931,-90.081364,Yes,Turf,23.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
954,2022_12_LA_KC,8,M. Gay,47,Good,9.25,2.1,29.8,LA,KC,2022-11-27,2,900,29,"(15:00) 8-M.Gay 47 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",GEHA Field at Arrowhead Stadium,2022-11-27 18:05:46-04:00,Kansas City Chiefs,39.048914,-94.484039,No,Grass,259.0,43.0,0.0,8.3,24.1,28,96.9,2540000.0
688,2022_13_SEA_LA,8,M. Gay,40,Good,9.25,-3.6,21.0,LA,SEA,2022-12-04,1,157,22,"(2:37) 8-M.Gay 40 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-12-04 17:30:30-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
1858,2022_13_SEA_LA,8,M. Gay,54,Good,-9.25,-0.9,24.1,LA,SEA,2022-12-04,2,60,35,"(1:00) 8-M.Gay 54 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon.",SoFi Stadium,2022-12-04 18:23:24.170000-04:00,Los Angeles Chargers,33.953587,-118.33963,Yes,Turf,40.0,70.0,0.0,0.0,2.5,28,96.9,2540000.0
