play_id,game_id,Number,Kicker,Yards,Outcome,hash,make_x,make_y,posteam,defteam,game_date,qtr,quarter_seconds_remaining,yardline_100,desc
2176,2022_05_LAC_CLE,3,C. York,45,No Good,9.25,15.8,27.2,CLE,LAC,2022-10-09,2,16,27,"(:16) 3-C.York 45 yard field goal is No Good, Wide Right, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
2868,2022_05_LAC_CLE,12,T. Bertolet,25,Good,-8,2.2,24.6,LAC,CLE,2022-10-09,3,350,7,"(5:50) 12-T.Bertolet 25 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
3511,2022_05_LAC_CLE,12,T. Bertolet,27,Good,-9.25,1.7,27.9,LAC,CLE,2022-10-09,4,572,9,"(9:32) 12-T.Bertolet 27 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
4150,2022_05_LAC_CLE,3,C. York,54,No Good,-9.25,10.7,26.2,CLE,LAC,2022-10-09,4,16,35,"(:16) 3-C.York 54 yard field goal is No Good, Wide Right, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
816,2022_05_MIA_NYJ,6,G. Zuerlein,34,Good,9.25,-3.2,30.2,NYJ,MIA,2022-10-09,1,190,16,"(3:10) 6-G.Zuerlein 34 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
2358,2022_05_MIA_NYJ,7,J. Sanders,46,Good,9.25,-6.2,29.5,MIA,NYJ,2022-10-09,3,524,28,"(8:44) 7-J.Sanders 46 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
3063,2022_05_MIA_NYJ,7,J. Sanders,54,No Good,9.25,10,23.9,MIA,NYJ,2022-10-09,4,799,36,"(13:19) 7-J.Sanders 54 yard field goal is No Good, Wide Right, Center-44-B.Ferguson, Holder-4-T.Morstead."
269,2022_05_NYG_GB,2,M. Crosby,46,Good,9.25,6.7,20.8,GB,NYG,2022-10-09,1,670,27,"(11:10) 2-M.Crosby 46 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
985,2022_05_NYG_GB,9,G. Gano,48,Good,-9.25,-5,29,NYG,GB,2022-10-09,1,14,31,"(:14) 9-G.Gano 48 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
1938,2022_05_NYG_GB,2,M. Crosby,48,Good,9.25,5,22.5,GB,NYG,2022-10-09,2,4,30,"(:04) 2-M.Crosby 48 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
2266,2022_05_NYG_GB,9,G. Gano,37,Good,9.25,1,21.1,NYG,GB,2022-10-09,3,482,19,"(8:02) 9-G.Gano 37 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
2212,2022_05_PHI_ARI,15,M. Ammendola,20,Good,9.25,-3.6,24.6,ARI,PHI,2022-10-09,2,3,2,"(:03) 15-M.Ammendola 20 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
2537,2022_05_PHI_ARI,13,icker,42,Good,-9.25,-2,28.2,PHI,ARI,2022-10-09,3,601,24,"(10:01) 13-C.Dicker 42 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-A.Siposs."
3759,2022_05_PHI_ARI,13,C. Dicker,23,Good,0,2.1,27.8,PHI,ARI,2022-10-09,4,108,5,"(1:48) 13-C.Dicker 23 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-A.Siposs."
4037,2022_05_PHI_ARI,15,M. Ammendola,43,No Good,-9.25,11.5,26.9,ARI,PHI,2022-10-09,4,22,25,"(:22) 15-M.Ammendola 43 yard field goal is No Good, Wide Right, Center-46-A.Brewer, Holder-14-A.Lee."
300,2022_05_PIT_BUF,2,T. Bass,49,Blocked,9.25,,,BUF,PIT,2022-10-09,1,722,31,"(12:02) 2-T.Bass 49 yard field goal is BLOCKED (98-D.Leal), Center-69-R.Ferguson, Holder-8-S.Martin."
601,2022_05_PIT_BUF,9,C. Boswell,29,Good,-9.25,6.7,24.9,PIT,BUF,2022-10-09,1,342,11,"(5:42) 9-C.Boswell 29 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
778,2022_05_PIT_BUF,2,T. Bass,35,Good,-9.25,-4.6,26.7,BUF,PIT,2022-10-09,1,165,17,"(2:45) 2-T.Bass 35 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
1724,2022_05_PIT_BUF,9,C. Boswell,33,No Good,9.25,-10.8,25.6,PIT,BUF,2022-10-09,2,223,15,"(3:43) 9-C.Boswell 33 yard field goal is No Good, Wide Left, Center-46-C.Kuntz, Holder-6-P.Harvin."
3055,2022_05_PIT_BUF,9,C. Boswell,45,No Good,-9.25,-10.4,23.9,PIT,BUF,2022-10-09,3,7,27,"(:07) 9-C.Boswell 45 yard field goal is No Good, Wide Left, Center-46-C.Kuntz, Holder-6-P.Harvin."
279,2022_05_SEA_NO,3,W. Lutz,56,Good,9.25,-0.2,18.1,NO,SEA,2022-10-09,1,579,37,"(9:39) 3-W.Lutz 56 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
813,2022_05_SEA_NO,5,J. Myers,56,Good,9.25,2.1,18,SEA,NO,2022-10-09,1,78,38,"(1:18) 5-J.Myers 56 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
1789,2022_05_SEA_NO,5,J. Myers,31,Good,9.25,5.6,28.3,SEA,NO,2022-10-09,2,106,13,"(1:46) 5-J.Myers 31 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
735,2022_05_SF_CAR,4,E. Pineiro,41,No Good,9.25,-10.8,24.5,CAR,SF,2022-10-09,1,135,23,"(2:15) 4-E.Pineiro 41 yard field goal is No Good, Wide Left, Center-44-J.Jansen, Holder-10-J.Hekker."
972,2022_05_SF_CAR,9,R. Gould,49,Good,0,-0.2,26.6,SF,CAR,2022-10-09,2,781,31,"(13:01) 9-R.Gould 49 yard field goal is GOOD, Center-46-T.Pepper, Holder-18-M.Wishnowsky."
1314,2022_05_SF_CAR,4,E. Pineiro,43,Good,9.25,-6.6,26.5,CAR,SF,2022-10-09,2,484,25,"(8:04) 4-E.Pineiro 43 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
1745,2022_05_SF_CAR,9,R. Gould,1,Blocked,,,,SF,CAR,2022-10-09,2,108,25,"(1:48) 9-R.Gould 43 yard field goal is BLOCKED (97-Y.Gross-Matos), Center-46-T.Pepper, Holder-18-M.Wishnowsky, RECOVERED by CAR-7-S.Thompson at CAR 21. 7-S.Thompson to CAR 22 for 1 yard (74-S.Burford). FUMBLES (74-S.Burford), and recovers at CAR 22."
2862,2022_05_SF_CAR,4,E. Pineiro,37,Good,9.25,0.3,21.3,CAR,SF,2022-10-09,3,224,19,"(3:44) 4-E.Pineiro 37 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
3572,2022_05_SF_CAR,4,E. Pineiro,34,Good,-9.25,-6.8,27.2,CAR,SF,2022-10-09,4,415,16,"(6:55) 4-E.Pineiro 34 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
901,2022_05_TEN_WAS,6,J. Slye,50,Good,9.25,2.4,33.9,WAS,TEN,2022-10-09,1,31,32,"(:31) 6-J.Slye 50 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
660,2022_05_LV_KC,19,M. Wright,41,No Good,9.25,13.3,23,KC,LV,2022-10-10,1,247,23,"(4:07) 19-M.Wright 41 yard field goal is No Good, Wide Right, Center-41-J.Winchester, Holder-5-T.Townsend."
1225,2022_05_LV_KC,2,D. Carlson,53,Good,-9.25,-7.5,16.5,LV,KC,2022-10-10,2,567,34,"(9:27) 2-D.Carlson 53 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
1863,2022_05_LV_KC,2,D. Carlson,50,Good,9.25,6.2,25.2,LV,KC,2022-10-10,2,21,32,"(:21) 2-D.Carlson 50 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
2013,2022_05_LV_KC,19,M. Wright,59,Good,9.25,-1.1,16.1,KC,LV,2022-10-10,2,3,41,"(:03) 19-M.Wright 59 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
3025,2022_05_LV_KC,2,D. Carlson,47,Good,9.25,-6.8,27.4,LV,KC,2022-10-10,4,850,29,"(14:10) 2-D.Carlson 47 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
1803,2022_06_WAS_CHI,6,J. Slye,38,Good,-7,-3.6,34.2,WAS,CHI,2022-10-13,2,50,20,"(:50) 6-J.Slye 38 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
2815,2022_06_WAS_CHI,6,J. Slye,28,Good,-9.25,9,29.7,WAS,CHI,2022-10-13,4,895,10,"(14:55) 6-J.Slye 28 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
3642,2022_06_WAS_CHI,6,J. Slye,48,No Good,9.25,-14.2,22.1,WAS,CHI,2022-10-13,4,114,30,"(1:54) 6-J.Slye 48 yard field goal is No Good, Wide Left, Center-54-C.Cheeseman, Holder-5-T.Way."
274,2022_06_ARI_SEA,15,M. Ammendola,23,Good,9.25,0.7,25,ARI,SEA,2022-10-16,1,624,5,"(10:24) 15-M.Ammendola 23 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
503,2022_06_ARI_SEA,5,J. Myers,39,Good,-9.25,1,26.5,SEA,ARI,2022-10-16,1,406,21,"(6:46) 5-J.Myers 39 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
1237,2022_06_ARI_SEA,5,J. Myers,27,Good,-9.25,-0.7,28.6,SEA,ARI,2022-10-16,2,369,9,"(6:09) 5-J.Myers 27 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
1980,2022_06_ARI_SEA,5,J. Myers,34,Good,-9.25,-1.2,29,SEA,ARI,2022-10-16,2,4,15,"(:04) 5-J.Myers 34 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
2601,2022_06_ARI_SEA,5,J. Myers,32,Good,0,-0.9,28.4,SEA,ARI,2022-10-16,3,255,14,"(4:15) 5-J.Myers 32 yard field goal is GOOD, Center-46-C.Tinker, Holder-4-M.Dickson."
769,2022_06_BAL_NYG,9,J. Tucker,56,No Good,9.25,-9.25,13.8,BAL,NYG,2022-10-16,1,31,38,"(:31) 9-J.Tucker 56 yard field goal is No Good, Hit Left Upright, Center-46-N.Moore, Holder-11-J.Stout."
1729,2022_06_BAL_NYG,9,J. Tucker,34,Good,-9.25,1.4,29.2,BAL,NYG,2022-10-16,2,108,16,"(1:48) 9-J.Tucker 34 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2423,2022_06_BAL_NYG,9,J. Tucker,23,Good,9.25,-1.2,26.6,BAL,NYG,2022-10-16,3,584,5,"(9:44) 9-J.Tucker 23 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2757,2022_06_BAL_NYG,9,G. Gano,34,Good,0,1.4,25.6,NYG,BAL,2022-10-16,3,123,16,"(2:03) 9-G.Gano 34 yard field goal is GOOD, Center-58-C.Kreiter, Holder-6-J.Gillan."
974,2022_06_BUF_KC,2,T. Bass,39,Good,-9.25,8.6,29.1,BUF,KC,2022-10-16,2,816,21,"(13:36) 2-T.Bass 39 yard field goal is GOOD, Center-69-R.Ferguson, Holder-8-S.Martin."
2348,2022_06_BUF_KC,7,H. Butker,62,Good,-9.25,-2.1,3.5,KC,BUF,2022-10-16,2,1,44,"(:01) 7-H.Butker 62 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
2655,2022_06_BUF_KC,7,H. Butker,51,No Good,-9.25,-12.8,30.5,KC,BUF,2022-10-16,3,620,33,"(10:20) 7-H.Butker 51 yard field goal is No Good, Wide Left, Center-41-J.Winchester, Holder-5-T.Townsend."
3451,2022_06_BUF_KC,7,H. Butker,44,Good,-9.25,-3.2,26.1,KC,BUF,2022-10-16,4,593,26,"(9:53) 7-H.Butker 44 yard field goal is GOOD, Center-41-J.Winchester, Holder-5-T.Townsend."
339,2022_06_CAR_LA,4,E. Pineiro,42,Good,-9.25,0,20.4,CAR,LA,2022-10-16,1,522,24,"(8:42) 4-E.Pineiro 42 yard field goal is GOOD, Center-44-J.Jansen, Holder-10-J.Hekker."
2267,2022_06_CAR_LA,8,M. Gay,21,Good,9.25,-4.1,19.3,LA,CAR,2022-10-16,3,280,3,"(4:40) 8-M.Gay 21 yard field goal is GOOD, Center-42-M.Orzech, Holder-11-R.Dixon."
1440,2022_06_CIN_NO,3,W. Lutz,35,Good,-9.25,3.2,27.7,NO,CIN,2022-10-16,2,632,16,"(10:32) 3-W.Lutz 35 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
2161,2022_06_CIN_NO,3,W. Lutz,30,Good,-9.25,3.7,27.7,NO,CIN,2022-10-16,2,5,12,"(:05) 3-W.Lutz 30 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
2659,2022_06_CIN_NO,3,W. Lutz,37,Good,9.25,2.1,31.3,NO,CIN,2022-10-16,3,436,19,"(7:16) 3-W.Lutz 37 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
3266,2022_06_CIN_NO,3,W. Lutz,31,Good,9.25,-0.7,28.1,NO,CIN,2022-10-16,4,671,13,"(11:11) 3-W.Lutz 31 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
3660,2022_06_CIN_NO,2,E. McPherson,52,Good,9.25,4.3,26.4,CIN,NO,2022-10-16,4,227,34,"(3:47) 2-E.McPherson 52 yard field goal is GOOD, Center-48-C.Adomitis, Holder-10-K.Huber."
1286,2022_06_DAL_PHI,4,J. Elliott,51,Good,-9.25,0.6,28.2,PHI,DAL,2022-10-16,2,478,33,"(7:58) 4-J.Elliott 51 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-A.Siposs."
1644,2022_06_DAL_PHI,4,J. Elliott,34,Good,9.25,4.7,29.7,PHI,DAL,2022-10-16,2,111,16,"(1:51) 4-J.Elliott 34 yard field goal is GOOD, Center-45-R.Lovato, Holder-8-A.Siposs."
1923,2022_06_DAL_PHI,19,B. Maher,30,Good,-9.25,1.9,24.3,DAL,PHI,2022-10-16,2,33,12,"(:33) 19-B.Maher 30 yard field goal is GOOD, Center-45-M.Overton, Holder-5-B.Anger."
3864,2022_06_DAL_PHI,19,B. Maher,59,No Good,9.25,11.8,14.6,DAL,PHI,2022-10-16,4,73,41,"(1:13) 19-B.Maher 59 yard field goal is No Good, Wide Right, Center-45-M.Overton, Holder-5-B.Anger."
1030,2022_06_JAX_IND,7,C. McLaughlin,28,Good,9.25,-0.7,22.4,IND,JAX,2022-10-16,2,840,10,"(14:00) 7-C.McLaughlin 28 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
2163,2022_06_JAX_IND,7,C. McLaughlin,42,Good,9.25,-3.6,14.5,IND,JAX,2022-10-16,2,25,24,"(:25) 7-C.McLaughlin 42 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
1327,2022_06_MIN_MIA,7,J. Sanders,44,Good,9.25,-6.5,29.4,MIA,MIN,2022-10-16,2,370,26,"(6:10) 7-J.Sanders 44 yard field goal is GOOD, Center-44-B.Ferguson, Holder-4-T.Morstead."
1789,2022_06_MIN_MIA,7,J. Sanders,52,No Good,-9.25,21.2,21.8,MIA,MIN,2022-10-16,2,105,34,"(1:45) 7-J.Sanders 52 yard field goal is No Good, Wide Right, Center-44-B.Ferguson, Holder-4-T.Morstead."
2061,2022_06_MIN_MIA,1,G. Joseph,34,Good,-9.25,-0.8,26.7,MIN,MIA,2022-10-16,2,2,15,"(:02) 1-G.Joseph 34 yard field goal is GOOD, Center-42-A.DePaola, Holder-14-R.Wright."
469,2022_06_NE_CLE,6,N. Folk,19,Good,0,0.1,17.6,NE,CLE,2022-10-16,1,454,1,"(7:34) 6-N.Folk 19 yard field goal is GOOD, Center-49-J.Cardona, Holder-7-J.Bailey."
712,2022_06_NE_CLE,3,C. York,39,Good,9.25,2.1,26.1,CLE,NE,2022-10-16,1,184,21,"(3:04) 3-C.York 39 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
1982,2022_06_NE_CLE,3,C. York,48,Good,9.25,-3.6,19.2,CLE,NE,2022-10-16,2,30,29,"(:30) 3-C.York 48 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
3184,2022_06_NE_CLE,3,C. York,51,Good,-9.25,-5,12.5,CLE,NE,2022-10-16,4,879,33,"(14:39) 3-C.York 51 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
3517,2022_06_NE_CLE,6,N. Folk,45,No Good,9.25,11.7,12.3,NE,CLE,2022-10-16,4,546,27,"(9:06) 6-N.Folk 45 yard field goal is No Good, Wide Right, Center-49-J.Cardona, Holder-7-J.Bailey."
1000,2022_06_NYJ_GB,2,M. Crosby,47,Blocked,9.25,,,GB,NYJ,2022-10-16,2,900,29,"(15:00) 2-M.Crosby 47 yard field goal is BLOCKED (95-Q.Williams), Center-56-J.Coco, Holder-16-P.O'Donnell."
1594,2022_06_NYJ_GB,6,G. Zuerlein,32,Good,9.25,2.3,30.7,NYJ,GB,2022-10-16,2,350,14,"(5:50) 6-G.Zuerlein 32 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
1903,2022_06_NYJ_GB,6,G. Zuerlein,53,No Good,-9.25,-12.9,24.4,NYJ,GB,2022-10-16,2,36,35,"(:36) 6-G.Zuerlein 53 yard field goal is No Good, Wide Left, Center-42-T.Hennessy, Holder-7-B.Mann."
2082,2022_06_NYJ_GB,2,M. Crosby,29,Good,-9.25,-1.1,27.7,GB,NYJ,2022-10-16,2,3,11,"(:03) 2-M.Crosby 29 yard field goal is GOOD, Center-56-J.Coco, Holder-16-P.O'Donnell."
3789,2022_06_NYJ_GB,6,G. Zuerlein,23,Good,9.25,0.8,33.8,NYJ,GB,2022-10-16,4,157,5,"(2:37) 6-G.Zuerlein 23 yard field goal is GOOD, Center-42-T.Hennessy, Holder-7-B.Mann."
777,2022_06_TB_PIT,3,R. Succop,30,Good,-9.25,3.3,29,TB,PIT,2022-10-16,1,174,12,"(2:54) 3-R.Succop 30 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
1190,2022_06_TB_PIT,3,R. Succop,27,Good,0,-2.6,29.3,TB,PIT,2022-10-16,2,664,9,"(11:04) 3-R.Succop 27 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
1523,2022_06_TB_PIT,9,C. Boswell,55,Good,-9.25,5.6,0,PIT,TB,2022-10-16,2,252,37,"(4:12) 9-C.Boswell 55 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
2071,2022_06_TB_PIT,3,R. Succop,54,Good,9.25,7,14.4,TB,PIT,2022-10-16,2,4,36,"(:04) 3-R.Succop 54 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
2211,2022_06_TB_PIT,9,C. Boswell,25,Good,-9.25,1,25.1,PIT,TB,2022-10-16,3,838,7,"(13:58) 9-C.Boswell 25 yard field goal is GOOD, Center-46-C.Kuntz, Holder-6-P.Harvin."
2668,2022_06_TB_PIT,3,R. Succop,24,Good,-9.25,-3.1,25.7,TB,PIT,2022-10-16,3,446,6,"(7:26) 3-R.Succop 24 yard field goal is GOOD, Center-97-Z.Triner, Holder-5-J.Camarda."
532,2022_06_DEN_LAC,8,B. McManus,51,Good,-6,4.7,11.9,DEN,LAC,2022-10-17,1,445,33,"(7:25) 8-B.McManus 51 yard field goal is GOOD, Center-48-M.Fraboni, Holder-17-C.Waitman."
1860,2022_06_DEN_LAC,6,D. Hopkins,37,Good,0,-7.8,28.7,LAC,DEN,2022-10-17,2,57,19,"(:57) 6-D.Hopkins 37 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
2075,2022_06_DEN_LAC,8,B. McManus,27,Good,-9.25,-5.2,26.1,DEN,LAC,2022-10-17,2,5,9,"(:05) 8-B.McManus 27 yard field goal is GOOD, Center-48-M.Fraboni, Holder-17-C.Waitman."
2468,2022_06_DEN_LAC,6,D. Hopkins,31,Good,9.25,-6.7,33.4,LAC,DEN,2022-10-17,3,552,12,"(9:12) 6-D.Hopkins 31 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
3304,2022_06_DEN_LAC,8,B. McManus,48,Good,9.25,-7.4,21,DEN,LAC,2022-10-17,4,506,30,"(8:26) 8-B.McManus 48 yard field goal is GOOD, Center-48-M.Fraboni, Holder-17-C.Waitman."
3639,2022_06_DEN_LAC,6,D. Hopkins,35,Good,-9.25,-5.9,29.4,LAC,DEN,2022-10-17,4,242,17,"(4:02) 6-D.Hopkins 35 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
4535,2022_06_DEN_LAC,6,D. Hopkins,39,Good,-9.25,-7.1,24.4,LAC,DEN,2022-10-17,5,163,21,"(2:43) 6-D.Hopkins 39 yard field goal is GOOD, Center-47-J.Harris, Holder-16-J.Scott."
327,2022_07_NO_ARI,15,R. Blankenship,50,Good,-9.25,-1.3,23.4,ARI,NO,2022-10-20,1,658,32,"(10:58) 15-R.Blankenship 50 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
949,2022_07_NO_ARI,15,R. Blankenship,28,Good,-9.25,-0.7,25.4,ARI,NO,2022-10-20,2,799,10,"(13:19) 15-R.Blankenship 28 yard field goal is GOOD, Center-46-A.Brewer, Holder-14-A.Lee."
2186,2022_07_NO_ARI,3,W. Lutz,25,Good,9.25,0,24.3,NO,ARI,2022-10-20,3,587,7,"(9:47) 3-W.Lutz 25 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
4256,2022_07_NO_ARI,3,W. Lutz,45,Good,-9,-6.4,20.7,NO,ARI,2022-10-20,4,47,27,"(:47) 3-W.Lutz 45 yard field goal is GOOD, Center-49-Z.Wood, Holder-4-B.Gillikin."
1904,2022_07_ATL_CIN,7,Y. Koo,43,Good,9.25,1.2,29.1,ATL,CIN,2022-10-23,2,3,25,"(:03) 7-Y.Koo 43 yard field goal is GOOD, Center-48-L.McCullough, Holder-13-B.Pinion."
518,2022_07_CLE_BAL,9,J. Tucker,32,Good,9.25,-3,27,BAL,CLE,2022-10-23,1,211,14,"(3:31) 9-J.Tucker 32 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
668,2022_07_CLE_BAL,3,C. York,41,Good,0,3.5,29.4,CLE,BAL,2022-10-23,1,22,23,"(:22) 3-C.York 41 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
986,2022_07_CLE_BAL,9,J. Tucker,34,Good,9.25,-1.9,30.6,BAL,CLE,2022-10-23,2,609,16,"(10:09) 9-J.Tucker 34 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
2416,2022_07_CLE_BAL,3,C. York,37,Good,-9.25,0.5,24.3,CLE,BAL,2022-10-23,3,164,19,"(2:44) 3-C.York 37 yard field goal is GOOD, Center-47-C.Hughlett, Holder-13-C.Bojorquez."
2755,2022_07_CLE_BAL,9,J. Tucker,55,Good,2,2.5,6.8,BAL,CLE,2022-10-23,4,689,37,"(11:29) 9-J.Tucker 55 yard field goal is GOOD, Center-46-N.Moore, Holder-11-J.Stout."
3542,2022_07_CLE_BAL,3,C. York,60,Blocked,-9.25,,,CLE,BAL,2022-10-23,4,129,42,"(2:09) 3-C.York 60 yard field goal is BLOCKED (40-M.Harrison), Center-47-C.Hughlett, Holder-13-C.Bojorquez."
591,2022_07_DET_DAL,17,M. Badgley,40,Good,-9.25,-5.4,35.6,DET,DAL,2022-10-23,1,242,21,"(4:02) 17-M.Badgley 40 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
931,2022_07_DET_DAL,19,B. Maher,22,Good,9.25,0.5,19.4,DAL,DET,2022-10-23,2,747,3,"(12:27) 19-B.Maher 22 yard field goal is GOOD, Center-45-M.Overton, Holder-5-B.Anger."
1177,2022_07_DET_DAL,17,M. Badgley,53,Good,9.25,-2.1,17.1,DET,DAL,2022-10-23,2,483,34,"(8:03) 17-M.Badgley 53 yard field goal is GOOD, Center-47-S.Daly, Holder-3-J.Fox."
806,2022_07_GB_WAS,6,J. Slye,22,Good,9.25,-1.5,23.7,WAS,GB,2022-10-23,1,127,3,"(2:07) 6-J.Slye 22 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
1831,2022_07_GB_WAS,6,J. Slye,47,No Good,9.25,9.25,28.1,WAS,GB,2022-10-23,2,172,29,"(2:52) 6-J.Slye 47 yard field goal is No Good, Hit Right Upright, Center-54-C.Cheeseman, Holder-5-T.Way."
3056,2022_07_GB_WAS,6,J. Slye,31,Good,-9.25,0.3,25,WAS,GB,2022-10-23,3,11,13,"(:11) 6-J.Slye 31 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
3514,2022_07_GB_WAS,6,J. Slye,19,Good,9.25,-0.3,23.5,WAS,GB,2022-10-23,4,402,2,"(6:42) 6-J.Slye 19 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way."
303,2022_07_HOU_LV,2,D. Carlson,50,Good,9.25,-1,31.3,LV,HOU,2022-10-23,1,600,32,"(10:00) 2-D.Carlson 50 yard field goal is GOOD, Center-47-T.Sieg, Holder-6-A.Cole."
523,2022_07_HOU_LV,7,K. Fairbairn,39,No Good,9.25,11.4,25.6,HOU,LV,2022-10-23,1,284,21,"(4:44) 7-K.Fairbairn 39 yard field goal is No Good, Wide Right, Center-46-J.Weeks, Holder-11-C.Johnston."
1361,2022_07_HOU_LV,7,K. Fairbairn,55,Good,-9.25,6.8,24.1,HOU,LV,2022-10-23,2,302,37,"(5:02) 7-K.Fairbairn 55 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
1891,2022_07_HOU_LV,7,K. Fairbairn,35,Good,-9.25,-3,32.5,HOU,LV,2022-10-23,3,664,17,"(11:04) 7-K.Fairbairn 35 yard field goal is GOOD, Center-46-J.Weeks, Holder-11-C.Johnston."
569,2022_07_IND_TEN,14,R. Bullock,27,Good,-9.25,4,19.4,TEN,IND,2022-10-23,1,247,10,"(4:07) 14-R.Bullock 27 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
1578,2022_07_IND_TEN,14,R. Bullock,28,Good,-9.25,1.9,28.9,TEN,IND,2022-10-23,2,120,10,"(2:00) 14-R.Bullock 28 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
2700,2022_07_IND_TEN,14,R. Bullock,38,Good,-9.25,4.7,19.1,TEN,IND,2022-10-23,4,831,20,"(13:51) 14-R.Bullock 38 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
3052,2022_07_IND_TEN,7,C. McLaughlin,50,Good,2,3.3,25.9,IND,TEN,2022-10-23,4,516,31,"(8:36) 7-C.McLaughlin 50 yard field goal is GOOD, Center-46-L.Rhodes, Holder-6-M.Haack."
3292,2022_07_IND_TEN,14,R. Bullock,48,Good,-9.25,-2.7,14.7,TEN,IND,2022-10-23,4,292,30,"(4:52) 14-R.Bullock 48 yard field goal is GOOD, Center-46-M.Cox, Holder-4-R.Stonehouse."
